Security Code,Issuer Name,Security Id,Security Name,Face Value,Industry,Instrument,CurrentPrice,ROCE,StockP/E,EPS,Earningsyield
530843,Cupid Limited,CUPID,CUPID LTD.-$,10,Personal Products,Equity,220,,10.1,,
530845,Sunshield Chemicals Ltd.,SUNSHIEL,SUNSHIELD CHEMICALS LTD.,10,Commodity Chemicals,Equity,,,,,
530853,Hipolin Ltd.,HIPOLIN,HIPOLIN LTD.,10,Household Products,Equity,,,,,
530855,GDL Leasing & Finance ltd.,GDLLEAS,GDL LEASING & FINANCE LTD.,10,Finance (including NBFCs),Equity,,,,,
530871,Chembond Chemicals Ltd.,CHEMBOND,CHEMBOND CHEMICALS LTD.-$,5,Specialty Chemicals,Equity,201,10.2,16,12.6,9.43
530879,CAPITAL INDIA FINANCE LIMITED,CIFL,Capital India Finance Ltd,10,Finance (including NBFCs),Equity,129,5.22,,-0.08,2.79
530881,Arunjyoti Bio Ventures Limited ,ABVL,Arunjyoti Bio Ventures Ltd,10,Other Financial Services,Equity,15.2,,26.3,0.58,
530883,Super Crop Safe Ltd.,SUCROSA,SUPER CROP SAFE LTD.,2,Agrochemicals,Equity,,,,,
530889,Alka India Ltd.,ALKA,ALKA INDIA LTD.,1,Textiles,Equity,5.61,-1.48,,-0.01,-0.14
530897,N.G.Industries Ltd.,NGIND,N.G.INDUSTRIES LTD.-$,10,Healthcare Services,Equity,,,,,
530899,Asia Pack Ltd.,ASIAPAK,ASIA PACK LTD.,10,Textiles,Equity,21.9,2.44,13.1,1.67,7.55
530905,Sai Industries Ltd.,SAINDUS,SAI INDUSTRIES LTD.,10,Finance (including NBFCs),Equity,,,,,
530907,S.I.Capital And Financial Services,SICAPIT,SI CAPITAL & FINANCIAL SERVICES LTD.,10,Misc.Commercial Services,Equity,,,,,
530909,ERP Soft Systems Ltd.,ERPSOFT,ERP SOFT SYSTEMS LTD.,10,Misc.Commercial Services,Equity,34.8,1.94,62.7,0.56,1.73
530915,"J.R. Foods Limited,",JRFOODS,J.R.FOODS LTD.,10,Edible Oils,Equity,,,,,
530917,R.R.Securities Ltd.,RRSECUR,R.R.SECURITIES LTD.,10,Misc.Commercial Services,Equity,,,,,
530919,Remsons Industries Ltd.,REMSONSIND,REMSONS INDUSTRIES LTD.,10,Auto Parts & Equipment,Equity,229,,35.5,10.5,5.66
530921,Integrated Thermoplastics Ltd.,INTETHR,INTEGRATED THERMOPLASTICS LTD.,10,Plastic Products,Equity,,,,,
530925,Ramsons Projects Ltd.,RAMSONS,RAMSONS PROJECTS LTD.,10,Finance (including NBFCs),Equity,17,-1.78,,-1.13,-4.92
530929,Euro Asia Exports Ltd.,EUROASIA,EURO ASIA EXPORTS LTD.,10,Comm.Trading  & Distribution,Equity,,,,,
530931,Stanpacks (India) Ltd.,STANPACK,STANPACKS (INDIA) LTD.,10,Containers & Packaging,Equity,,,,,
530943,Sri Adhikari Brothers Television Ne,SABTN,SRI ADHIKARI BROTHERS TELEVISION NETWORK LTD.,10,Movies & Entertainment,Equity,2.5,,,,
530951,RAMINFO LIMITED,RAMINFO,RAMINFO LIMITED,10,IT Software Products,Equity,159,14.2,20.7,7.69,6.33
530953,Sunil Agro Foods ltd.,SUNILAGR,SUNIL AGRO FOODS LTD.-$,10,Packaged Foods,Equity,,,,,
530959,Diana Tea Co.Ltd.,DIANATEA,DIANA TEA CO.LTD.,5,Tea & Coffee,Equity,32.8,10.9,15.4,2.12,10.1
530961,Vikas EcoTech Limited,VIKASECO,Vikas EcoTech Ltd,1,Specialty Chemicals,Equity,5.3,14,135,0.04,3.29
530965,Indian Oil Corporation Ltd.,IOC,INDIAN OIL CORPORATION LTD.,10,Oil Marketing & Distribution,Equity,126,14.8,4.6,27.3,17.7
530973,Alfa Ica (India) Ltd,ALFAICA,ALFA ICA (INDIA) LTD.,10,Plastic Products,Equity,,,,,
530977,Shri Keshav Cements and Infra Limited,SKCIL,Shri Keshav Cements And Infra Ltd,10,Cement & Cement Products,Equity,,,,,
530979,India Home Loan Limited,INDIAHOME,INDIA HOME LOAN LTD.,10,Housing Finance ,Equity,,,,,
530985,JPT Securities Ltd.,JPTSEC,JPT SECURITIES LTD.,10,Finance (including NBFCs),Equity,8.9,-0.21,,-0.3,-2.79
530991,Roopa Industries Ltd.,ROOPAIND,ROOPA INDUSTRIES LTD.,10,Pharmaceuticals,Equity,,,,,
530993,Sarthak Global Ltd.,SARTHAKGL,SARTHAK GLOBAL LTD.,10,Comm.Trading  & Distribution,Equity,,,,,
530997,Unique Organics Ltd.,UNIQUEO,UNIQUE ORGANICS LTD.,10,Other Agricultural Products,Equity,,,,,
530999,Balaji Amines Ltd.,BALAMINES,BALAJI AMINES LTD.-$,2,Specialty Chemicals,Equity,3461,35.5,34,102,4.32
531003,Swarna Securities Ltd.,SWRNASE,SWARNA SECURITIES LTD.,10,Finance (including NBFCs),Equity,,,,,
531017,Arihants Securities ltd.,ARISE,ARIHANT'S SECURITIES LTD.,10,Misc.Commercial Services,Equity,,,,,
531025,Visagar Financial Services Ltd,VISAGAR,VISAGAR FINANCIAL SERVICES LTD.,2,Other Financial Services,Equity,,,,,
531027,Libord Securities Ltd.,LIBORD,LIBORD SECURITIES LTD.,10,Other Financial Services,Equity,,,,,
531029,Bharat Textiles & Proofing Industri,BHATEXT,BHARAT TEXTILES & PROOFING INDUSTRIES LTD.,10,Comm.Trading  & Distribution,Equity,,,,,
531033,Regal Entertainment & Consultants Ltd.,REGAL,REGAL ENTERTAINMENT & CONSULTANTS LTD.,10,Finance (including NBFCs),Equity,,,,,
531035,Justride Enterprises Limited,JRELTD,Justride Enterprises Ltd,10,2/3 Wheelers,Equity,,,,,
531041,Competent Automobiles Co. Ltd.,COMPEAU,COMPETENT AUTOMOBILES CO.LTD.,10,Comm.Trading  & Distribution,Equity,,,,,
531043,Dhanvantri Jeevan Rekha Ltd.,ZDHJERK,DHANVANTRI JEEVAN REKHA LTD.,10,Healthcare Services,Equity,,,,,
531049,Neelkanth Rockminerals ltd.,NEELKAN,NEELKANTH ROCKMINERALS LTD.,10,Construction Materials,Equity,,,,,
531051,Vintage Securities Ltd.,VINTAGES,VINTAGE SECURITIES LTD.,10,Finance (including NBFCs),Equity,9.6,0,,0,0
531065,Oswal Overseas Ltd,OSWALOR,OSWAL OVERSEAS LTD.,5,Sugar,Equity,,,,,
531067,Contil India Limited,CONTILI,CONTIL INDIA LTD.,10,Comm.Trading  & Distribution,Equity,,,,,
531069,Vijay Solvex Ltd.,VIJSOLX,VIJAY SOLVEX LTD.,10,Edible Oils,Equity,2346,28.2,9.61,244,13.7
531080,Shri Krishna Devcon Limited,SHRIKRISH,SHRI KRISHNA DEVCON LTD.,10,Realty,Equity,31.4,6.55,42.4,0.74,4
531082,Alankit Limited,ALANKIT,Alankit Ltd,1,Misc.Commercial Services,Equity,18.6,17.4,26.4,0.7,7.05
531083,Nihar Info Global Ltd.,NIHARINF,NIHAR INFO GLOBAL LTD.,10,IT Software Products,Equity,16,,,-0.05,-0.07
531091,United Credit ltd.,UNITDCR,UNITED CREDIT LTD.,10,Finance (including NBFCs),Equity,16.2,-7.09,,-3.02,-17.7
531092,OM INFRA LIMITED,OMINFRAL,OM Infra Ltd,1,Construction & Engineering,Equity,54.3,6.59,20.4,2.66,10.3
531099,Rubra Medicaments Ltd.,RUBRAME,RUBRA MEDICAMENTS LTD.,10,Pharmaceuticals,Equity,,,,,
531109,Ishan Dyes & Chemicals Ltd.,ISHANCH,ISHAN DYES & CHEMICALS LTD.,10,Specialty Chemicals,Equity,,,,,
531111,Gothi Plascon (India) Ltd.,GOTHIPL,GOTHI PLASCON (INDIA) LTD.,10,Houseware,Equity,,,,,
531112,BALU FORGE INDUSTRIES LIMITED,BALUFORGE,Balu Forge Industries Ltd,10,Industrial Machinery,Equity,121,,118,1.11,1.79
531119,Ceenik Exports (india) Ltd.,CEENIK,CEENIK EXPORTS (INDIA) LTD.,10,Other Apparels & Accessories,Equity,23.2,1.5,,1.22,2.22
531120,Patel Engineering Ltd,PATELENG,PATEL ENGINEERING LTD.-$,1,Construction & Engineering,Equity,30.2,5.95,37.5,-3.74,11.2
531126,Virtualsoft Systems Ltd.,VIRTUALS,VIRTUALSOFT SYSTEMS LTD.,10,IT Software Products,Equity,4.45,-16.3,,-2.61,-10.2
531127,MENA MANI INDUSTRIES LIMITED,MENAMANI,Mena Mani Industries Ltd,10,Finance (including NBFCs),Equity,,,,,
531129,Inani Marbles & Industries Ltd.,INANI,INANI MARBLES & INDUSTRIES LTD.,2,Construction Materials,Equity,,,,,
531137,Gemstone Investments Ltd.,GEMSI,GEMSTONE INVESTMENTS LTD.,1,Misc.Commercial Services,Equity,1.62,,,,
531146,Medicamen Biotech Ltd.,MEDICAMEQ,MEDICAMEN BIOTECH LTD.-$,10,Pharmaceuticals,Equity,838,12.6,68.1,12.3,1.83
531147,Alicon Castalloy Limited,ALICON,Alicon Castalloy Limited,5,Auto Parts & Equipment,Equity,829,5.57,37.5,25.6,4.81
531153,Diligent Industries Limited,DILIGENT,DILIGENT INDUSTRIES LTD.,5,Edible Oils,Equity,,,,,
531155,Epsom Properties Limited,EPSOMPRO,EPSOM PROPERTIES LTD.,10,Pharmaceuticals,Equity,,,,,
531156,Alfavision Overseas (India) Ltd.,ALFAVIO,ALFAVISION OVERSEAS (INDIA) LTD.,10,Finance (including NBFCs),Equity,106,7.91,18.1,5.87,4.95
531157,Organic Coatings Ltd.,ORGCOAT,ORGANIC COATINGS LTD.,10,Specialty Chemicals,Equity,,,,,
531158,Catvision Limited,CATVISION,Catvision Limited,10,Comm.Trading  & Distribution,Equity,16.8,3.18,33.9,,
531161,ABM Knowledgeware Ltd.,ABMKNO,ABM KNOWLEDGEWARE LTD.,5,IT Software Products,Equity,126,16.4,14.5,8.72,9.78
531162,Emami Ltd,EMAMILTD,EMAMI LTD.-$,1,Personal Products,Equity,476,28.6,37.8,12.6,3.36
531163,Kemistar Corporation Limited,KEMISTAR,Kemistar Corporation Limited,10,Specialty Chemicals,Equity,39.1,3.57,114,0.34,1.52
531164,Laser Diamonds Ltd.,LADIAMO,LASER DIAMONDS LTD.,10,Other Apparels & Accessories,Equity,,,,,
531169,SKP Securities Ltd.,SKPSEC,SKP SECURITIES LTD.,10,Finance (including NBFCs),Equity,83.9,0.55,,-0.97,0.82
531172,Pranavaditya Spg Mills Ltd.,PRANAVSP,PRANAVADITYA SPINNING MILLS LTD.,10,Textiles,Equity,,,,,
531173,Syschem (India) Ltd.,SYSCHEM,SYSCHEM (INDIA) LTD.,10,Pharmaceuticals,Equity,,,,,
531175,BLS Infotech Limited,BLSINFOTE,BLS INFOTECH LTD.,1,IT Software Products,Equity,,,,,
531176,Mefcom Capital Markets Ltd.,MEFCOMCAP,MEFCOM CAPITAL MARKETS LTD.,10,Finance (including NBFCs),Equity,37.8,15.6,6.45,5.86,13.1
531178,Hemang Resources Limited,HEMANG,Hemang Resources Ltd,10,Comm.Trading  & Distribution,Equity,,,,,
531179,Arman Financial Services Limited,ARMANFIN,ARMAN FINANCIAL SERVICES LTD.,10,Finance (including NBFCs),Equity,763,10.1,53.1,14.4,6.89
531190,Tavernier Resources Limited,TAVERNIER,Tavernier Resources Limi,10,Comm.Trading  & Distribution,Equity,,,,,
531192,Midas Infra Trade Limited,MIDINFRA,Midas Infra Trade Limited,1,Finance (including NBFCs),Equity,1.33,0.21,275,0,0.19
531196,Gagan Polycot India Ltd.,GAGANPO,GAGAN POLYCOT INDIA LTD.,10,Comm.Trading  & Distribution,Equity,,,,,
531199,Glance Finance Ltd.,GLANCE,GLANCE FINANCE LTD.,10,Finance (including NBFCs),Equity,,,,,
531201,Shilchar Technologies Ltd.,SHILCTECH,SHILCHAR TECHNOLOGIES LTD.,10,Other Elect.Equip./ Prod.,Equity,,,,,
531203,Brand Realty Services Limited,BRANDREAL,BRAND REALTY SERVICES LTD.,10,Consulting Services,Equity,30.5,1.36,70.4,0.27,0.88
531205,TINE AGRO LIMITED,TINEAGRO,Tine Agro Ltd,10,Comm.Trading  & Distribution,Equity,,,,,
531206,Kwality Credit & Leasing Ltd.,KWALITYCL,KWALITY CREDIT & LEASING LTD.,10,Finance (including NBFCs),Equity,7.6,,160,0.05,0
531207,Raymed Labs. Ltd.,RAYLA,RAYMED LABS LTD.,10,Pharmaceuticals,Equity,,,,,
531209,Nucleus Software Exports Ltd,NUCLEUS,NUCLEUS SOFTWARE EXPORTS LTD.,10,IT Software Products,Equity,540,21.6,23.5,,
531210,Colinz Laboratories ltd.,COLINZ,COLINZ LABORATORIES LTD.,10,Pharmaceuticals,Equity,,,,,
531211,Wellness Noni Limited,WELLNESS,WELLNESS NONI LTD.,10,Other Financial Services,Equity,10.4,,,,
531212,Nalin Lease Finance Ltd.,NLFL,NALIN LEASE FINANCE LTD.,10,Finance (including NBFCs),Equity,,,,,
531213,Manappuram Finance Limited,MANAPPURAM,MANAPPURAM FINANCE LTD.,2,Finance (including NBFCs),Equity,162,15.3,7.81,20.8,12.7
531215,RTS Power Corporation Ltd.,RTSPOWR,RTS POWER CORPORATION LTD.,10,Other Elect.Equip./ Prod.,Equity,76.8,4.48,33.7,2.28,8.61
531216,Comfort Intech Ltd,COMFINTE,COMFORT INTECH LTD.-$,10,Finance (including NBFCs),Equity,29.4,5.75,8.95,3.29,6.93
531221,Mayur Floorings Ltd.,MAYURFL,MAYUR FLOORINGS LTD.,10,Construction Materials,Equity,,,,,
531223,Anjani Synthetics Limited,ANJANI,ANJANI SYNTHETICS LTD.-$,10,Textiles,Equity,,,,,
531225,XTGLOBAL INFOTECH LIMITED,XTGLOBAL,Xtglobal Infotech Ltd,1,IT Software Products,Equity,57.6,8.03,52.5,2.25,2.32
531227,Deco-Mica Ltd.,DECOMIC,DECO-MICA LTD.,10,Commodity Chemicals,Equity,,,,,
531228,Rander Corporation Ltd.,RANDER,RANDER CORPORATION LTD.,10,Finance (including NBFCs),Equity,,,,,
531233,Rasi Electrodes Ltd.,RASIELEC,RASI ELECTRODES LTD.,2,Other Industrial Goods,Equity,,,,,
531234,SCOOBEE DAY GARMENTS (INDIA) LIMITED,SCOOBEEDAY,Scoobee Day Garments (India) Ltd,10,Other Apparels & Accessories,Equity,,,,,
531235,Citiport Financial Services Ltd.,CITIPOR,CITIPORT FINANCIAL SERVICES LTD.,10,Finance (including NBFCs),Equity,28.1,0,218,0.13,0.42
531237,Dhruva Capital Services Ltd.,DHRUVCA,DHRUVA CAPITAL SERVICES LTD.,10,Finance (including NBFCs),Equity,,,,,
531240,Shamrock Industrial Co. Ltd.,SHAMROIN,SHAMROCK INDUSTRIAL CO.LTD.,10,Comm.Trading  & Distribution,Equity,,,,,
531241,LINC LIMITED,LINC,Linc Ltd-$,10,Non-Durable Household Prod.,Equity,,,,,
531246,Prima Industries Ltd.,PRIMAIN,PRIMA INDUSTRIES LTD.,10,Edible Oils,Equity,30,20.8,8.28,,
531252,ANERI FINCAP LIMITED,ANERI,Aneri Fincap Ltd,10,Finance (including NBFCs),Equity,,,,,
531253,India Gelatine & Chemicals Ltd.,INDGELA,INDIA GELATINE & CHEMICALS LTD.-$,10,Specialty Chemicals,Equity,,,,,
531254,Optimus Finance Limited,OPTIFIN,Optimus Finance Ltd,10,Finance (including NBFCs),Equity,37,22.1,9.82,3.77,19.3
531255,Paragon Finance Ltd.,PARAGONF,PARAGON FINANCE LTD.,10,Finance (including NBFCs),Equity,23.5,4.95,14.9,1.6,6.6
531257,Pratiksha Chemicals Ltd.,PRATIKSH,PRATIKSHA CHEMICALS LTD.,10,Specialty Chemicals,Equity,36.2,,,,
531259,Esha Media Research Limited,ESHAMEDIA,Esha Media Research Limited,10,Advertising & Media,Equity,,,,,
531260,SUNEDISON INFRASTRUCTURE LIMITED,SUNEDISON,Sunedison Infrastructure Ltd,10,Electric Utilities,Equity,257,-9.68,,-58.1,-10.4
531265,PROGREX VENTURES LIMITED,PROGREXV,Progrex Ventures Ltd,10,Other Food Products,Equity,,,,,
531266,V.S.T.Tillers Tractors Ltd.,VSTTILLERS,V.S.T.TILLERS TRACTORS LTD.-$,10,Commercial Vehicles,Equity,,,,,
531268,B2B Software Technologies Ltd.,B2BSOFT,B2B SOFTWARE TECHNOLOGIES LTD.,10,IT Software Products,Equity,46.2,19.6,22.2,2.09,5.99
531272,Nikki Global Finance Ltd.,NIKKIGL,NIKKI GLOBAL FINANCE LTD.,10,Finance (including NBFCs),Equity,,,,,
531273,Radhe Developers (India) ltd.,RADHEDE,RADHE DEVELOPERS (INDIA) LTD.,10,Realty,Equity,,,,,
531274,Kinetic Trust Ltd.,KINETRU,KINETIC TRUST LTD.,10,Finance (including NBFCs),Equity,,,,,
531278,Elixir Capital Limited,ELIXIR,Elixir Capital Ltd,10,Other Financial Services,Equity,57.7,43.2,3.43,,
531279,Trishakti Electronics & industries,TRISHAKT,TRISHAKTI ELECTRONICS & INDUSTRIES LTD.,10,Finance (including NBFCs),Equity,,,,,
531280,Pankaj Polymers Ltd.,PANKAJPO,PANKAJ POLYMERS LTD.,10,Containers & Packaging,Equity,,,,,
531281,PG Industry  ltd.,PGINDST,PG INDUSTRY LTD.,5,Construction Materials,Equity,,,,,
531283,Cindrella Financial Services Ltd.,CINDRELL,CINDRELLA FINANCIAL SERVICES LTD.,10,Finance (including NBFCs),Equity,11,0.93,50.9,0.22,4.16
531287,National Plastic Technologies Ltd,NATPLASTI,NATIONAL PLASTIC TECHNOLOGIES LTD.,10,Plastic Products,Equity,,,,,
531288,Lead Financial Services  Ltd,LEADFIN,LEAD FINANCIAL SERVICES LTD.,10,Finance (including NBFCs),Equity,,,,,
531289,National Fittings Limited,NATFIT,National Fittings Limited,10,Iron & Steel Products,Equity,58.7,,,,
531297,Artefact Projects Ltd,ARTEFACT,ARTEFACT PROJECTS LTD.,10,Consulting Services,Equity,83.4,-0.7,,-9.27,-0.5
531300,Amit International Ltd.,AMITINT,AMIT INTERNATIONAL LTD.,10,Textiles,Equity,,,,,
531301,High Street Filatex Limited,HIGHSTREE,HIGH STREET FILATEX LTD.,10,Textiles,Equity,,,,,
531304,Nutech Global Ltd.,NUTECGLOB,NUTECH GLOBAL LTD.,10,Textiles,Equity,,,,,
531306,DHP India Ltd.,DHPIND,DHP INDIA LTD.,10,Industrial Machinery,Equity,,,,,
531307,RRIL LIMITED,RRIL,RRIL Ltd,5,Textiles,Equity,15.2,,130,0.12,0.62
531310,Available Finance Ltd.,AVAILFC,AVAILABLE FINANCE LTD.,10,Other Financial Services,Equity,126,0.1,0.75,169,0.32
531314,Integra Capital Management Ltd.,INTCAPM,INTEGRA CAPITAL MANAGEMENT LTD.,10,Finance (including NBFCs),Equity,,,,,
531319,Maruti Securities Ltd.,MARUTISE,MARUTI SECURITIES LTD.,10,Finance (including NBFCs),Equity,,,,,
531322,SRI HAVISHA HOSPITALITY AND INFRASTRUCTURE LIMITED,HAVISHA,Sri Havisha Hospitality And Infrastructure Ltd,2,Oil Marketing & Distribution,Equity,4.4,-7.84,,-0.62,-4.58
531323,JAYATMA INDUSTRIES LIMITED,JAYIND,Jayatma Industries Ltd,10,Textiles,Equity,,,,,
531324,Roselabs Finance Ltd.,ROSELABS,ROSELABS FINANCE LTD.,10,Other Financial Services,Equity,,,,,
531327,Charms Industries Ltd,CHARMS,CHARMS INDUSTRIES LTD.,10,Other Financial Services,Equity,,,,,
531328,KRETTO SYSCON LIMITED,KRETTOSYS,Kretto Syscon Ltd,10,Realty,Equity,,,,,
531334,Vikalp Securities Ltd.,VIKALPS,VIKALP SECURITIES LTD.,10,Misc.Commercial Services,Equity,,,,,
531335,Zydus Wellness Limited,ZYDUSWELL,ZYDUS WELLNESS LTD.-$,10,Packaged Foods,Equity,1758,6.46,34.8,45.1,3.07
531336,Auroma Coke ltd.,AUROCOK,AUROMA COKE LTD.,10,Coal,Equity,,,,,
531337,WinPro Industries Limited,WINPRO,WinPro Industries Ltd,5,Other Financial Services,Equity,,,,,
531338,Milestone Global Limited,MILESTONE,MILESTONE GLOBAL LTD.,10,Construction Materials,Equity,14.2,4.45,7.84,1.81,17.8
531340,Bervin Investments And Leasing Ltd.,BERVINL,BERVIN INVESTMENT & LEASING LTD.,10,Other Financial Services,Equity,52.8,56.8,2.8,18.8,34
531341,"Gujarat Investa Ltd.,",GUJINV,GUJARAT INVESTA LTD.,10,Finance (including NBFCs),Equity,,,,,
531343,India Infraspace Ltd,INDINFRA,INDIA INFRASPACE LTD.,10,Misc.Commercial Services,Equity,9,-29.2,,-5.14,-20.8
531344,Container Corporation Of India Ltd.,CONCOR,CONTAINER CORPORATION OF INDIA LTD.,5,Transport Related Services,Equity,660,7.75,52.1,12.7,3
531346,Eastern Treads Ltd.,EASTRED,EASTERN TREADS LTD.,10,Auto Tyres & Rubber Products,Equity,49.2,5.09,,-6.42,-1.74
531349,Panacea Biotec Ltd.,PANACEABIO,PANACEA BIOTEC LTD.,1,Biotechnology,Equity,201,5.45,,-33.4,-0.64
531352,Peeti Securities Ltd.,PEETISEC,PEETI SECURITIES LTD.,10,Textiles,Equity,,,,,
531357,Mercury Metals Limited,MERMETL,MERCURY METALS LTD.,1,Comm.Trading  & Distribution,Equity,,,,,
531358,Choice International Ltd,CHOICEIN,CHOICE INTERNATIONAL LTD.,10,Holding Companies,Equity,210,10.5,33.5,7.07,5.1
531359,Shriram Asset Management Co.Ltd.,SRAMSET,SHRIRAM ASSET MANAGEMENT CO.LTD.,10,Asset Management Cos.,Equity,,,,,
531360,Golechha Global Finance Ltd.,GOLECHA,GOLECHHA GLOBAL FINANCE LTD.,10,Misc.Commercial Services,Equity,,,,,
531364,PARAMONE CONCEPTS LIMITED,PARAMONE,Paramone Concepts Ltd,10,Construction & Engineering,Equity,42.2,32.6,9.02,4.67,17.2
531370,Sparc Systems Ltd.,SPARCSYS,SPARC SYSTEMS LTD.,10,IT Consulting & Software,Equity,,,,,
531373,The Byke Hospitality    Ltd,THEBYKE,THE BYKE HOSPITALITY LTD.,10,Hotels,Equity,,,,,
531380,Centenial Surgical Suture Ltd.,CSURGSU,CENTENIAL SURGICAL SUTURE LTD.,10,Medical Equipment,Equity,,,,,
531381,Arihant Foundations & Housing Ltd.,ARIHANT,ARIHANT FOUNDATIONS & HOUSING LTD.-$,10,Realty,Equity,46.6,2.11,,-13.4,0.49
531387,Hasti Finance Ltd.,HASTIFIN,HASTI FINANCE LTD.,10,Finance (including NBFCs),Equity,7.17,6.23,8.14,,
531390,Upsurge Investment And Finance Ltd.,UPSURGE,UPSURGE INVESTMENT & FINANCE LTD.,10,Finance (including NBFCs),Equity,,,,,
531395,Padam Cotton Yarns Ltd.,PADAMCO,PADAM COTTON YARNS LTD.,10,Textiles,Equity,,,,,
531396,Women Networks Ltd.,WOMENNET,WOMEN NETWORKS LTD.,10,IT Software Products,Equity,,,,,
531397,Polycon International Ltd.,POLYCON,POLYCON INTERNATIONAL LTD.,10,Containers & Packaging,Equity,,,,,
531398,Source Natural Foods & Herbal Suppl Ltd,SOURCENTRL,SOURCE NATURAL FOODS & HERBAL SUPPL LTD.,10,Pharmaceuticals,Equity,,,,,
531399,G.G.Automotive Gears Ltd.,GGAUTO,G.G.AUTOMOTIVE GEARS LTD.,10,Auto Parts & Equipment,Equity,,,,,
531400,Almondz Global Securities Limited,ALMONDZ,ALMONDZ GLOBAL SECURITIES LTD.,6,Other Financial Services,Equity,117,13.2,12.4,,
531402,LWS Knitwear Ltd,LWSKNIT,LWS KNITWEAR LTD.,10,Comm.Trading  & Distribution,Equity,,,,,
531406,ANS Limited,ANSINDUS,ANS Industries Ltd,10,Non-alcoholic Beverages,Equity,9.76,,,,
531409,Alchemist Corporation Ltd,ALCHCORP,ALCHEMIST CORPORATION LTD.,10,Commodity Chemicals,Equity,20.3,0.65,498,-4.11,0.1
531411,Tuni Textile Mills Ltd.,TUNITEX,TUNI TEXTILE MILLS LTD.,1,Textiles,Equity,,,,,
531412,Radix Industries (India) Limited,RADIXIND,Radix Industries (India) Limited,10,Personal Products,Equity,,,,,
531413,Kiran Print-Pack Ltd.,KIRANPR,KIRAN PRINT-PACK LTD.,10,Comm.Printing/Stationery,Equity,,,,,
531416,Narendra Properties Ltd.,NARPROP,NARENDRA PROPERTIES LTD.,10,Realty,Equity,,,,,
531417,Mega Corporation Ltd,MEGACOR,MEGA CORPORATION LTD.,1,Finance (including NBFCs),Equity,4.21,3.85,702,0.01,2.5
531420,BMB Music & Magnetics Ltd.,BMBMUMG,BMB MUSIC & MAGNETICS LTD.,10,Movies & Entertainment,Equity,,,,,
531426,Tamil Nadu Newsprint And Papers Ltd,TNPL,TAMIL NADU NEWSPRINT & PAPERS LTD.,10,Paper & Paper Products,Equity,,,,,
531429,Advent Computer Services ltd.,ADVENT,ADVENT COMPUTER SERVICES LTD.,10,IT Software Products,Equity,2.7,5.07,3.95,0.68,22.3
531431,Shakti Pumps (India) Ltd.,SHAKTIPUMP,SHAKTI PUMPS (INDIA) LTD.-$,10,Industrial Machinery,Equity,632,28.4,15.8,39.9,7.83
531432,Systematix Securities Ltd.,SYTIXSE,SYSTEMATIX SECURITIES LTD.,10,Finance (including NBFCs),Equity,,,,,
531433,Sungold Capital Ltd.,SUNGOLD,SUNGOLD CAPITAL LTD.,10,Finance (including NBFCs),Equity,2.2,1.96,9.88,,
531436,Saffron Industries Limited,SAFFRON,Saffron Industries Limited,10,Paper & Paper Products,Equity,,,,,
531437,Prakash Woollen & Synthetic Mills Ltd ,PWASML,Prakash Woollen & Synthetic Mills Ltd,10,Textiles,Equity,,,,,
531439,Goldstone Technologies Ltd.,GOLDTECH,GOLDSTONE TECHNOLOGIES LTD.,10,IT Consulting & Software,Equity,83.4,0.28,497,0.31,0.62
531444,Vardhman Concrete Limited,VARDHMAN,Vardhman Concrete Limited,10,Cement & Cement Products,Equity,,,,,
531449,GRM Overseas Ltd.,GRMOVER,GRM OVERSEAS LTD.,2,Other Agricultural Products,Equity,903,22.7,80.6,11.3,1.8
531453,Mohit Industries Limited,MOHITIND,MOHIT INDUSTRIES LTD.-$,10,Textiles,Equity,20,7.01,7.91,2.58,11
531454,Polylink Polymers (india) Ltd.,POLYLINK,POLYLINK POLYMERS (INDIA) LTD.,5,Fibres & Plastics,Equity,,,,,
531456,Minaxi Textiles Ltd.,MINAXI,MINAXI TEXTILES LTD.,1,Textiles,Equity,,,,,
531460,Continental Controls Ltd.,CONTICON,CONTINENTAL CONTROLS LTD.,10,Other Elect.Equip./ Prod.,Equity,,,,,
531465,Nouveau Global Ventures Limited,NOUVEAU,NOUVEAU GLOBAL VENTURES LTD.,10,Comm.Trading  & Distribution,Equity,13.7,-4.97,,-0.32,-1.38
531471,Duke Offshore Ltd.,DUKEOFS,DUKE OFFSHORE LTD.,10,Oil Equipment & Services,Equity,,,,,
531472,Cybele  Industries Limited,CYBELEIND,CYBELE INDUSTRIES LTD.,10,Other Elect.Equip./ Prod.,Equity,,,,,
531489,Cg-Vak Software & Exports Ltd.,CGVAK,CG-VAK SOFTWARE & EXPORTS LTD.,10,IT Software Products,Equity,330,30.4,22.7,14.5,6.75
531494,NAVKAR URBANSTRUCTURE LIMITED,NAVKAR,Navkar Urbanstructure Ltd,10,Realty,Equity,,,,,
531495,Blue Coast Hotels Ltd,BLUECOAST,BLUE COAST HOTELS LTD.,10,Hotels,Equity,6.5,-65.4,,-11.1,-20.2
531496,Omkar Overseas ltd.,OMKAR,OMKAR OVERSEAS LTD.,10,Textiles,Equity,2.02,,,,
531497,Madhucon Projects Ltd.,MADHUCON,MADHUCON PROJECTS LTD.-$,1,Construction & Engineering,Equity,10.4,-1.38,,-28,0.98
531499,Sybly Industries Ltd.,SYBLY,SYBLY INDUSTRIES LTD.-$,10,Textiles,Equity,11.6,6.51,53,,
